filename,width,height,class,xmin,ymin,xmax,ymax
BloodImage_00357_jpg.rf.7e8ad308f40ad80384b84a5f3122edef.jpg,640,480,RBC,155,157,263,271
BloodImage_00357_jpg.rf.7e8ad308f40ad80384b84a5f3122edef.jpg,640,480,RBC,150,1,256,111
BloodImage_00357_jpg.rf.7e8ad308f40ad80384b84a5f3122edef.jpg,640,480,RBC,333,361,433,431
BloodImage_00357_jpg.rf.7e8ad308f40ad80384b84a5f3122edef.jpg,640,480,RBC,1,112,90,200
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,115,1,237,97
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,138,400,255,479
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,547,242,639,348
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,1,107,119,190
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,183,134,305,231
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,64,324,186,421
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,248,307,362,410
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,494,22,613,140
BloodImage_00200_jpg.rf.7ef925ada0b2821ae619fff6dcfa477c.jpg,640,480,RBC,548,111,636,208
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,26,293,124,386
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,293,345,416,449
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,519,189,639,316
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,480,27,601,153
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,402,1,510,78
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,327,250,429,343
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,414,275,549,377
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,554,342,639,444
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,3,391,100,479
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,72,19,174,130
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,144,189,273,305
BloodImage_00178_jpg.rf.87580a731b4c65289933e7938a930f34.jpg,640,480,RBC,122,319,237,413
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,371,278,481,380
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,538,167,636,262
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,497,61,599,159
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,105,221,191,322
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,225,349,310,434
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,66,266,152,357
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,1,1,92,72
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,31,152,114,235
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,377,153,466,244
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,256,28,380,137
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,63,43,155,154
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,418,64,517,166
BloodImage_00098_jpg.rf.85c91730ea3fe6c0a3f46297d7e4a0c1.jpg,640,480,RBC,307,363,396,454
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,529,174,618,260
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,347,290,449,407
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,4,347,100,437
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,383,413,516,478
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,254,391,373,479
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,246,297,353,401
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,347,1,483,104
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,505,362,616,455
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,41,12,129,149
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,318,117,441,213
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,30,236,147,329
BloodImage_00344_jpg.rf.818fce03ae4e838a5be5cbe2bdd8911a.jpg,640,480,RBC,84,321,192,413
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,220,222,326,315
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,363,4,471,122
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,422,150,507,252
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,256,4,362,109
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,116,128,261,238
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,379,288,494,390
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,86,232,163,309
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,62,376,161,470
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,101,29,210,141
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,250,126,358,227
BloodImage_00335_jpg.rf.83c8abf3d2b9b2e6560ee9d333b3d39c.jpg,640,480,RBC,175,368,273,479
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,509,147,621,254
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,444,146,514,258
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,345,219,457,328
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,287,323,422,445
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,1,154,86,245
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,303,87,389,178
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,380,12,466,103
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,563,251,639,350
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,83,1,182,99
BloodImage_00266_jpg.rf.92ff5fb78213d810397c3c896377c711.jpg,640,480,RBC,52,88,163,181
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,135,331,265,453
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,379,118,509,240
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,496,74,626,196
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,537,218,639,323
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,505,322,614,434
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,400,363,509,475
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,286,365,395,477
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,258,281,397,381
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,1,139,119,261
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,111,241,231,332
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,298,20,392,122
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,11,52,128,159
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,191,1,292,78
BloodImage_00392_jpg.rf.8f89c091815ab503cfeb8e02e457b842.jpg,640,480,RBC,414,1,515,78
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,440,347,563,450
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,274,179,388,258
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,340,261,441,366
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,364,103,480,210
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,378,1,493,91
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,32,371,153,479
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,6,276,106,370
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,6,41,130,141
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,98,1,207,72
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,207,1,316,72
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,503,75,609,180
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,318,301,424,406
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,171,345,273,430
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,181,47,306,169
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,560,135,639,233
BloodImage_00168_jpg.rf.806ea7542335944252674c23ea8d6d6b.jpg,640,480,RBC,1,134,97,227
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,64,279,139,415
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,118,120,232,219
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,1,178,92,277
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,213,304,316,404
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,215,391,314,479
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,454,241,557,335
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,308,178,421,273
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,284,47,392,159
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,470,1,574,68
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,391,44,489,139
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,387,136,480,253
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,542,271,626,363
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,9,28,105,135
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,103,1,201,95
BloodImage_00408_jpg.rf.91f2a56f4bd9215e95529651f61a4c96.jpg,640,480,RBC,198,1,285,81
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,446,143,530,255
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,444,287,528,399
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,544,80,628,192
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,445,1,543,113
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,186,39,303,129
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,71,369,183,463
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,17,115,152,198
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,336,102,436,214
BloodImage_00291_jpg.rf.8144d161831674c4ad5ac00e3652487c.jpg,640,480,RBC,348,180,457,277
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,28,286,134,382
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,82,201,181,296
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,60,1,159,85
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,180,3,286,107
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,329,1,455,85
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,304,97,405,202
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,408,128,509,233
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,468,266,582,349
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,158,374,273,479
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,507,79,621,185
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,469,29,583,135
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,526,189,639,273
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,194,204,295,310
BloodImage_00167_jpg.rf.7e81ae44601b50144f2daa17b1cca382.jpg,640,480,RBC,133,109,245,227
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,18,68,133,164
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,20,168,129,259
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,95,253,205,355
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,24,327,138,423
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,151,350,264,434
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,242,346,358,440
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,362,348,468,458
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,442,353,543,436
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,452,246,552,354
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,494,213,617,290
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,473,127,597,208
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,323,47,433,143
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,483,1,597,117
BloodImage_00370_jpg.rf.820b4f6f4366bcd3a35e0f505653ae22.jpg,640,480,RBC,173,83,294,216
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,427,87,533,181
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,399,169,506,270
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,429,1,538,78
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,39,95,144,201
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,283,328,401,435
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,418,260,536,367
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,1,168,72,254
BloodImage_00311_jpg.rf.8c915728535ccf4d0e86a3afe033e7f9.jpg,640,480,RBC,22,283,146,377
BloodImage_00140_jpg.rf.897b37d9caf0a60a87b7e92f13e6759b.jpg,640,480,RBC,337,260,469,386
BloodImage_00140_jpg.rf.897b37d9caf0a60a87b7e92f13e6759b.jpg,640,480,RBC,489,259,615,362
BloodImage_00140_jpg.rf.897b37d9caf0a60a87b7e92f13e6759b.jpg,640,480,RBC,65,343,219,476
BloodImage_00140_jpg.rf.897b37d9caf0a60a87b7e92f13e6759b.jpg,640,480,RBC,540,74,639,172
BloodImage_00140_jpg.rf.897b37d9caf0a60a87b7e92f13e6759b.jpg,640,480,RBC,48,216,153,315
BloodImage_00140_jpg.rf.897b37d9caf0a60a87b7e92f13e6759b.jpg,640,480,RBC,405,329,550,423
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,21,187,118,288
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,194,91,291,192
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,543,230,639,332
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,431,134,548,239
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,210,203,303,301
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,118,1,206,81
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,169,371,257,452
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,38,78,163,177
BloodImage_00063_jpg.rf.8b847ab53fd71df5387e50324c3727b6.jpg,640,480,RBC,383,61,483,156
BloodImage_00034_jpg.rf.8858f7973c249770b044f688a5ada920.jpg,640,480,RBC,147,122,254,263
BloodImage_00034_jpg.rf.8858f7973c249770b044f688a5ada920.jpg,640,480,RBC,95,308,197,407
BloodImage_00034_jpg.rf.8858f7973c249770b044f688a5ada920.jpg,640,480,RBC,211,286,325,387
BloodImage_00034_jpg.rf.8858f7973c249770b044f688a5ada920.jpg,640,480,RBC,1,354,110,471
BloodImage_00034_jpg.rf.8858f7973c249770b044f688a5ada920.jpg,640,480,RBC,253,108,363,225
BloodImage_00034_jpg.rf.8858f7973c249770b044f688a5ada920.jpg,640,480,RBC,337,81,420,199
BloodImage_00034_jpg.rf.8858f7973c249770b044f688a5ada920.jpg,640,480,RBC,384,53,467,171
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,229,238,342,330
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,152,146,268,257
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,150,144,266,255
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,70,197,179,300
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,7,1,103,82
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,469,28,573,121
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,494,137,596,237
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,27,305,111,395
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,45,105,129,195
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,32,191,116,281
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,339,262,405,367
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,368,59,460,146
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,415,140,516,226
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,344,412,445,479
BloodImage_00100_jpg.rf.80392e5d74777fb0648c52a016ca5f5b.jpg,640,480,RBC,144,250,234,348
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,398,196,529,282
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,416,53,537,168
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,543,62,639,178
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,279,43,383,147
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,188,355,292,447
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,284,348,360,434
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,339,306,440,407
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,397,344,522,433
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,434,296,559,385
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,1,364,93,468
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,70,71,190,157
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,185,1,306,70
BloodImage_00404_jpg.rf.7fa7418da813652a5d635c209f5367a4.jpg,640,480,RBC,574,179,639,289
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,169,326,296,405
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,216,187,341,296
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,93,128,179,208
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,105,245,195,362
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,5,162,108,259
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,3,252,118,343
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,299,225,414,316
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,374,229,498,328
BloodImage_00156_jpg.rf.8ee524b672350f0d5ad1e3dd17d8c336.jpg,640,480,RBC,160,415,281,479
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,201,300,295,392
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,301,346,382,439
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,535,199,639,313
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,131,100,272,213
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,35,254,167,368
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,493,385,611,479
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,313,31,445,125
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,104,383,212,479
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,472,114,580,213
BloodImage_00334_jpg.rf.85a6ed8021da23f8bc487f6351088533.jpg,640,480,RBC,548,310,639,412
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,307,235,409,328
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,330,133,442,227
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,192,150,302,260
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,254,1,366,93
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,52,16,140,112
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,27,253,136,344
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,334,58,443,149
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,252,317,359,418
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,200,266,293,391
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,477,165,590,238
BloodImage_00126_jpg.rf.8ed1a47461b75f0be765dfcb9c05ece3.jpg,640,480,RBC,444,129,550,204
